,Name,Ticker,marketCap,pbRatio,peRatio,divYield,bookValue,epsTtm,roe,industryPe,cappedType,dividendYieldInPercent,faceValue,returnOnAssets,operatingProfitMargin,netProfitMargin,evToSales,evToEbitda,earningsYield,sectorPb,sectorDivYield,sectorRoe,sectorRoce,priceToOcf,priceToFcf,roic,pePremiumVsSector,pbPremiumVsSector,divYieldVsSector,sectorPe,priceToSales,pegRatio
49,Container Corporation of India,CONCOR,56850.21,4.9,46.49,1.18,190.4074314,20.07,10.225,37.57463044134088,Large Cap,1.18,5,2.2696144914694103,26.809521404128695,14.364337142192586,6.239556375776642,15.02,1.1789402361046688,4.454527720297508,0.6652553284512701,5.714251119373722,6.693932703413711,85.86218302094818,63.17,13.880632865536857,0.23727098454307427,0.10000437929090711,0.5147446715487298,37.57463044134088,6.54,2.6452822335025346
50,Oberoi Realty,OBEROIRLTY,56380.16,4.39,34.83,0.26,353.1912329,44.52,15.2721,50.279043261077014,Large Cap,0.26,10,2.334503536567217,52.35959396009607,39.079288826660544,14.157723086579196,14.01,0.25796308488659836,4.510044981023209,0.28810288547887536,5.4951072950123665,4.463087199686644,38.3092864762759,-20.04,11.628827857326895,-0.307266054782644,-0.02661724695170875,-0.02810288547887535,50.279043261077014,13.49,0.1965190839694656
51,IDFC First Bank,IDFCFIRSTB,57040.15,1.86,18.85,0.0,43.4607706,4.28,9.850052936437656,14.540778488104875,Large Cap,0.0,10,0.0,59.41505237643735,10.608730399364859,0.0,16.19,0.0,2.1522622613997844,0.8524867847787806,14.315278023886657,5.508082532503328,7.373357997306095,4.62,0.0,0.29635425059396225,-0.13579305210216497,-0.8524867847787806,14.540778488104875,1.64,0.008702542372881355
52,Rail Vikas Nigam,RVNL,55065.38,6.96,37.84,0.81,37.9285077,6.98,18.7045,35.72674565892106,Large Cap,0.81,10,1.918956387726422,12.021363911548429,6.964951029071479,2.704535763254934,7.87,0.8065126582255494,7.446570456774112,0.5745472200337344,9.11706922361307,7.527207644253424,15.063294671189407,-14.83,20.05266431002777,0.059150485220622384,-0.06534155012680787,0.23545277996626568,35.72674565892106,2.63,0.35954630872483245
53,Astral,ASTRAL,54873.78,18.92,96.22,0.17,107.9922198,21.23,18.9408,51.30898348018257,Large Cap,0.17,1,3.5197892796652384,17.711181530104117,10.235400633770936,9.953629696695337,41.79,0.17157556851377836,5.622698685893893,0.3502714694220814,9.64885902869626,9.887349659540275,266.89581712062255,209.65,23.70840966490286,0.8753051312576428,2.3649322250658913,-0.18027146942208142,51.30898348018257,10.03,-2.8143953147877014
54,PolicyBazaar - PB Fintech Ltd.,POLICYBZR,57726.97,10.22,0.0,0.0,125.1321132,-0.06,-2.2655,30.292370582604843,Large Cap,0.0,2,-0.010423779572893784,3.2114882506527413,-0.07957229889344779,17.18184592191968,0.0,0.0,8.073141815798378,2.129552408102215,26.14271504587039,23.099079927487345,-1243.0441429801897,-164.0,0.3868571529384338,-1.0,0.26592598435474324,-2.129552408102215,30.292370582604843,17.27,0.0
55,Supreme Industries,SUPREMEIND,55334.17,12.02,51.5,0.6,362.5457648,84.58,22.3262,51.30898348018257,Large Cap,0.6,2,4.988665185076494,17.59679248755999,11.047469991269628,5.4209644131883135,22.58,0.5969729011928796,5.622698685893893,0.3502714694220814,9.64885902869626,9.887349659540275,185.25618534266295,112.01,26.707842494168244,0.003722866969118721,1.1377634960513747,0.24972853057791855,51.30898348018257,5.48,-3.46226896551724
56,Procter & Gamble Hygiene & Health Care,PGHH,53091.81,50.44,70.24,1.13,324.2380998,232.85,71.8147,58.37532641823917,Large Cap,1.13,10,9.38847298974143,25.39213821683467,18.91497582606781,13.109313220087886,50.0,1.1310784092687742,14.25445357442099,1.0559643325493346,23.47424136582803,19.95482842280024,129.27780753871627,67.18,216.21193639898894,0.20324808972809016,2.538543216452185,0.07403566745066525,58.37532641823917,13.28,3.849294421553092
57,Bharat Forge,BHARATFORG,53319.21,7.6,62.68,0.61,150.6128209,18.27,9.535,35.094964031691816,Large Cap,0.61,2,1.2544864613635613,16.802821959843982,5.745062362513304,3.9499582753457467,22.64,0.6113275121668157,5.458237038563062,0.4998601270507666,16.087060112288796,11.5018777550584,90.27056174448921,88.6,8.652145728454254,0.7860112335034184,0.3923909764829083,0.11013987294923339,35.094964031691816,3.54,-1.2853157248157245
58,Aditya Birla Capital,ABCAPITAL,53222.45,2.15,19.72,0.0,95.2567439,10.38,10.7648,19.657864543932156,Large Cap,0.0,10,0.394847973096568,34.68118451953797,8.541230552320584,4.688337612569337,11.39,0.0,2.4548478108577805,0.9414795659366296,13.558354691637376,8.456564630121397,-3.7805942689908933,-2.79,6.6120763410193755,0.003160844654767958,-0.12418195926828546,-0.9414795659366296,19.657864543932156,1.68,0.0407052752293578
59,Thermax,THERMAX,53784.17,13.48,88.04,0.22,334.8535713,51.27,12.5051,50.738158081071944,Large Cap,0.22,2,1.6364787590491976,11.654115843347688,6.17105945482831,6.064534529795053,33.64,0.22153358506787407,7.545340244450509,0.5285758631622449,15.157562200185648,12.47283602528068,308.02456903957386,-394.38,15.018891343746565,0.7351832098304658,0.7865330870817058,-0.30857586316224495,50.738158081071944,6.06,1.2924266883645235
60,JSW Infrastructure,JSWINFRA,52647.04,7.2,46.77,0.0,34.8290231,5.36,13.5691,34.75150272470199,Large Cap,0.0,2,2.625855306959387,58.03222942526425,31.447978960416766,14.731371202349644,0.0,0.0,6.1558380311866046,0.3830350041151292,17.717937559937745,11.391165273839178,72.00973861662403,29.34,19.56324652877324,0.34584108119028323,0.16962141686046306,-0.3830350041151292,34.75150272470199,14.75,0.0
61,SJVN,SJVN,53189.78,3.71,61.24,1.31,36.455501,2.21,7.092,23.037132293884852,Large Cap,1.31,10,0.7566732121322769,77.39853782165424,34.36503693904,24.9621571937867,9.06,1.307722272962964,3.939940695344558,1.278158954211703,15.75371724880436,9.255178805029535,60.43469072399218,-10.48,4.242918486865924,1.6583169822858554,-0.05836146102814599,0.03184104578829716,23.037132293884852,19.9,0.25762978723404256
62,Prestige Estates Projects,PRESTIGE,51725.18,4.69,30.38,0.12,275.2211778,42.47,15.5358,50.279043261077014,Large Cap,0.12,10,1.1932583556844734,49.675849920310604,20.28556363767091,7.369290225167467,8.28,0.11625865777557469,4.510044981023209,0.28810288547887536,5.4951072950123665,4.463087199686644,134.73607710341236,75.29,13.310543673341257,-0.3957721143926708,0.039900936627901284,-0.16810288547887536,50.279043261077014,6.27,-1.4082520325203247
63,Phoenix Mills,PHOENIXLTD,50834.0,5.76,49.52,0.18,494.1593073,57.45,10.4589,50.279043261077014,Large Cap,0.18,2,1.468589524658687,63.21843812301884,28.96776621833814,16.141979310628738,11.99,0.17566982728095368,4.510044981023209,0.28810288547887536,5.4951072950123665,4.463087199686644,47.97651855487184,-348.27,11.842434323216256,-0.015096613058757535,0.27714912472850983,-0.10810288547887537,50.279043261077014,14.98,0.035277155361050326
64,Ashok Leyland,ASHOKLEY,51752.77,5.83,21.73,1.48,30.2327428,8.11,24.123,26.43010627313794,Large Cap,1.48,1,1.1667689996271662,16.569446327273806,5.212701236372032,1.830802110370978,13.27,1.4750630739185555,5.10767445552981,0.7986461386336929,23.638085557455334,12.266383839466629,-14.963805431787492,-14.17,10.725146747573813,-0.17783153138187957,0.1414196520861204,0.681353861366307,26.43010627313794,1.12,-0.05688591800356506
65,Patanjali Foods,PATANJALI,50208.69,4.92,61.05,0.43,281.8934216,22.72,8.5766,63.399967976943415,Large Cap,0.43,2,1.606854223506167,4.584126089604912,2.621841153796257,1.617965205955131,22.3,0.4324749361116571,6.7614656118058845,0.4725635840376042,10.260254642006931,9.057818182958203,50.45034716291034,-136.74,8.15021685736846,-0.037065759683002186,-0.27234710897450787,-0.042563584037604185,63.399967976943415,1.59,-3.8931610108303203
66,GMR Airports Infrastructure,GMRINFRA,51655.62,0.0,0.0,0.0,-1.6599645,-1.38,55.514,35.72674565892106,Large Cap,0.0,1,-0.4623849797758422,37.45471180237877,-9.314913083257093,9.85780054894785,19.78,0.0,7.446570456774112,0.5745472200337344,9.11706922361307,7.527207644253424,17.82346852162392,29.75,7.14450881145227,-1.0,-1.0,-0.5745472200337344,35.72674565892106,6.21,0.0
67,Schaeffler India,SCHAEFFLER,51891.26,10.78,57.08,0.78,308.0772661,58.16,18.8777,52.012135131360466,Large Cap,0.78,2,3.9465102237477443,20.02385786029313,12.627229236119469,6.911352272931707,29.82,0.7228963027685202,9.454095604580775,0.6059349630512374,17.961792912843254,18.587033466984895,57.65503372109819,190.24,27.90313844732939,0.09743620129879815,0.140246560948335,0.17406503694876263,52.012135131360466,7.12,-0.6771715517241379
68,Tata Elxsi,TATAELXSI,50116.34,23.91,62.88,0.75,336.6220099,127.98,37.459,34.9686648300876,Large Cap,0.75,10,7.929786719649311,32.979633307693184,22.87607774703512,14.078496435254813,34.86,0.7530813303605172,10.257073281276542,2.1295524081022164,28.849551602390466,26.989972000782497,122.96677789773284,114.22,70.29096556607959,0.7981813233514437,1.3310743078774498,-1.3795524081022164,34.9686648300876,14.35,1.3148065454545455
69,ACC,ACC,48353.34,3.26,29.72,0.36,789.1284545,86.65,8.1162,39.79847146086259,Large Cap,0.36,10,2.0090110043579266,16.201552030881373,8.657465884843218,2.5091993168954625,14.65,0.35962510552528537,3.934855410793875,0.3783601403766075,9.760691973450308,8.971164417204838,44.361269369443754,-15.05,12.323868382881287,-0.25323765187247593,-0.17150704164189867,-0.018360140376607492,39.79847146086259,2.54,0.0
70,United Breweries,UBL,47791.62,11.91,141.1,0.41,151.8135401,12.81,6.2614,67.2345581487204,Large Cap,0.41,1,1.377273442707759,3.7691561612642928,1.9162668785289154,2.628629357634114,58.96,0.41492629879464227,9.39876405676852,0.2127483374090239,14.060006879594775,11.4485299148617,92.31884561891518,-173.69,10.184020654911487,1.098623146862837,0.26718789066983906,0.19725166259097607,67.2345581487204,6.07,-7.364871244635193
71,Bank of Maharashtra,MAHABANK,46503.38,2.56,12.63,1.88,25.6437753,5.2,20.27840959854022,14.540778488104875,Large Cap,1.88,10,1.56,72.2278393614286,18.861397346183438,0.0,22.04,1.8815083978841969,2.1522622613997844,0.8524867847787806,14.315278023886657,5.508082532503328,-11.346632734974122,6.2,0.0,-0.131408266047653,0.18944612183788045,1.0275132152212194,14.540778488104875,2.09,0.050666666666666665
72,Nykaa - FSN E-Commerce Ventures Ltd.,NYKAA,48123.36,34.58,1685.0,0.0,4.8722359,0.1,1.4198,115.85849886895109,Large Cap,0.0,1,0.23884795240599502,5.91724037106935,0.4610124664416151,7.943624571383005,124.49,0.0,5.6514719769366675,0.11648635539371312,0.5000641520666381,1.1622634517600232,-538.7144296428971,-159.08,4.124980218735684,13.543602898790562,5.118759880809636,-0.11648635539371312,115.85849886895109,7.81,-19.61481923076923
73,Mphasis,MPHASIS,47469.68,6.0,30.29,1.98,418.5606748,82.91,20.2973,30.292370582604843,Large Cap,1.98,10,3.419642621364457,19.489661074353172,11.845690249537332,3.632330990770868,12.71,1.984529914673956,8.073141815798378,2.129552408102215,26.14271504587039,23.099079927487345,43.954628369306555,32.77,19.776492785148562,-7.825675439887547e-05,-0.25679492112245994,-0.14955240810221504,30.292370582604843,3.59,1.462712639405206
74,Sundaram Finance,SUNDARMFIN,47837.44,4.52,29.87,0.63,951.8280828,144.13,14.249,19.657864543932156,Large Cap,0.63,10,0.7367511752641829,79.77030837805876,24.27741896358289,14.404513478274051,15.68,0.6270611470847939,2.4548478108577805,0.9414795659366296,13.558354691637376,8.456564630121397,-8.696720193868703,-11.21,6.450494893608191,0.5194936323447223,0.8412546716778371,-0.3114795659366296,19.657864543932156,7.08,0.9940215053763437
75,Dixon Technologies (India),DIXON,45799.71,31.57,129.68,0.04,242.4750325,59.04,21.2814,82.1642245322245,Large Cap,0.04,2,1.7344815682176544,4.274840077076078,2.1940717016246354,2.8433010029580617,32.96,0.039006797204611116,10.979677459856859,0.37372909080494326,10.567615912787964,8.710950136685979,302.02921392772356,144.4,25.774255348732144,0.5783024879537444,1.8753121496896483,-0.3337290908049433,82.1642245322245,2.83,1.9876842936802979
76,Tata Technologies,TATATECH,45509.92,15.95,61.61,1.1,70.3314774,18.21,25.1247,30.292370582604843,Large Cap,1.1,2,5.4553135173139085,20.745497295215323,14.154944016801668,8.735040902323068,0.0,1.0963532785819006,8.073141815798378,2.129552408102215,26.14271504587039,23.099079927487345,-5819.682864450127,131.68,32.775776653337104,1.0338454473873053,0.9756868346827938,-1.029552408102215,30.292370582604843,8.84,0.0
77,Adani Wilmar,AWL,45748.69,5.75,541.54,0.0,61.2602826,0.65,2.303,55.52792057984704,Large Cap,0.0,1,0.16469513152890253,2.5922692264929452,0.2660886927624608,0.9053607554922583,26.76,0.0,10.427138728518374,0.4725635840376042,18.245497696203657,8.738528585420728,-31.868627833428537,100.79,6.9162172981054075,8.752571217236309,-0.44855437817532173,-0.4725635840376042,55.52792057984704,0.89,-3.177381176470588
78,Mazagon Dock Shipbuilders,MAZDOCK,44380.88,8.2,27.73,0.73,268.4471218,79.34,24.5197,28.142822114471013,Large Cap,0.73,10,1.3719961674408236,24.42806508780409,18.956183246619094,3.6104090258626407,0.07,0.7253061228168527,-4.686885237551087,0.6977387564797162,2.1358006667153293,5.239381913366544,-45.719548376462825,61.4,-17.68972867450315,-0.01466882435570449,-2.7495627873074455,0.03226124352028381,28.142822114471013,5.25,0.13942513569937373
79,Fertilisers & Chemicals Travancore,FACT,45233.57,32.05,121.36,0.14,21.8125963,5.76,40.4916,24.35449414703048,Large Cap,0.14,10,2.089312803725152,12.298858249315616,8.31827850322876,8.441179332118773,14.38,0.14305083591677595,3.082057070637976,1.229341776836336,7.233524845726127,7.260303767996835,114.91101005995326,63.73,143.85942734340418,3.9830638759046986,9.398898938417693,-1.0893417768363358,24.35449414703048,8.62,0.2813944174757281
80,AU Small Finance Bank,AUBANK,47108.69,4.0,29.65,0.14,158.6896426,21.39,13.479145439400028,15.723936206528903,Large Cap,0.14,10,0.38,70.41397751613489,15.886004683971894,0.0,17.98,0.1415343963077725,2.2736821423325164,0.8524867847787804,13.948754792514462,5.707695829104837,-168.9937221983068,5.13,73.80201588820066,0.8856601559912656,0.7592608595221209,-0.7124867847787804,15.723936206528903,4.0,-0.6704547717842323
81,Kalyan Jewellers India,KALYANKJIL,44384.99,11.52,83.83,0.12,37.4051029,5.14,12.9231,73.39058539464313,Large Cap,0.12,10,1.3510415967705678,7.4125216439515365,3.1715143752630044,2.6399347289705872,12.11,0.11603584905617867,8.648523008619462,0.271544800114216,9.873671734451143,8.079032557562611,85.6902716373535,41.4,14.84980246099833,0.14224460193662458,0.3320193504161011,-0.151544800114216,73.39058539464313,2.55,0.26942376237623755
82,Balkrishna Industries,BALKRISIND,46478.29,5.65,37.34,0.67,425.4682906,64.38,12.7355,23.84520935691005,Large Cap,0.67,2,2.5781979917840063,26.538323137819358,13.822140480410841,5.343725427478576,19.96,0.6654289561857805,3.3988633643773274,0.5343553707585104,14.409452682266933,12.053508220993123,37.20197702805459,-194.44,12.000687470686549,0.5659329906105155,0.6623204272393814,0.13564462924148968,23.84520935691005,5.03,-1.354599591002045
83,Punjab & Sind Bank,PSB,43757.39,3.05,47.82,0.74,21.1352511,1.35,6.373880030017092,15.723936206528903,Large Cap,0.74,10,0.31,83.5561541805069,9.799251957306831,0.0,19.12,0.7434948016780708,2.2736821423325164,0.8524867847787804,13.948754792514462,5.707695829104837,51.129795164814624,7.27,0.0,2.041223226290129,0.34143640538561715,-0.11248678477878038,15.723936206528903,4.0,0.49407804878048794
84,APL Apollo Tubes,APLAPOLLO,43091.24,13.14,56.42,0.32,118.2012455,27.52,23.3967,19.678317595603907,Large Cap,0.32,2,3.543462881133805,7.596646926775138,4.432886303331948,2.5222015743937,31.73,0.32181714891472146,2.3733389427714564,0.8053304071198972,11.865242778050897,9.132812914906564,82.5660854569841,-466.35,22.497319998227983,1.8671150227092639,4.536503768254787,-0.4853304071198972,19.678317595603907,2.49,-8.090909433962265
85,Indian Renewable Energy Development Agency,IREDA,42305.42,7.31,122.02,0.0,21.5261635,1.29,11.563,19.657864543932156,Large Cap,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2.4548478108577805,0.9414795659366296,13.558354691637376,8.456564630121397,-12.98054701547034,-17.9,0.0,5.207184901864848,1.9777813384878296,-0.9414795659366296,19.657864543932156,15.17,0.0
86,Mangalore Refinery & Petrochemicals,MRPL,41720.64,3.5,9.54,0.0,68.0753167,24.95,31.7232,14.395094662818474,Large Cap,0.0,10,2.928406852628774,8.640977223665722,4.145504859511392,0.524810826197535,3.87,0.0,2.3427286442771322,0.46423026613554447,16.28515145965426,10.674364140856376,11.071769014383525,6.4,19.70069660463677,-0.3372742435212216,0.49398437951824903,-0.46423026613554447,14.395094662818474,0.46,-0.3385757225433529
87,KPIT Technologies,KPITTECH,41390.23,22.25,76.41,0.27,67.8603621,19.76,26.2189,30.292370582604843,Large Cap,0.27,10,4.529315402171971,20.80807506273094,11.81288571047295,9.01337596338745,36.63,0.26780112118246263,8.073141815798378,2.129552408102215,26.14271504587039,23.099079927487345,86.84661868692169,110.7,35.16897316785019,1.5224173126905374,1.756052167504211,-1.859552408102215,30.292370582604843,9.06,1.6460772058823532
88,Housing & Urban Development Corporation,HUDCO,41319.22,2.63,20.1,1.87,78.5384884,10.27,11.3894,19.657864543932156,Large Cap,1.87,10,0.6469403369866574,100.96309648792663,27.146696247581698,13.72660103401145,10.5,1.8653098969438435,2.4548478108577805,0.9414795659366296,13.558354691637376,8.456564630121397,147.53175991716358,14.98,7.260397587357254,0.02249153030227391,0.07134951029042291,0.9285204340633705,19.657864543932156,5.44,-6.2438571428571175
89,UNO Minda,UNOMINDA,42295.19,12.05,81.96,0.2,61.1442419,8.99,14.6552,47.81346978170152,Large Cap,0.2,2,2.5307714260390015,11.24865647983845,6.268675081033415,5.1360915053336695,37.93,0.20321459721542803,5.584938537302465,0.5864770154569399,11.31798361936831,10.78482067651683,118.54365312929174,-298.61,13.276394228159905,0.7141613100701287,1.1575886501734307,-0.38647701545693985,47.81346978170152,5.05,7.507630508474578
90,Petronet LNG,PETRONET,41632.5,2.53,11.87,3.6,109.9026608,23.38,21.1719,20.715833677831338,Large Cap,3.6,10,3.8134634791383926,10.894073462097868,6.64039769672803,0.695175107635681,5.8,3.6029544226265537,3.136251872495349,1.7606665054470787,14.074401007356771,12.413259474653737,19.712544626369567,23.73,31.59033533317127,-0.4270083364927544,-0.19330458685800223,1.8393334945529214,20.715833677831338,0.78,-3.153792
91,New India Assurance Company,NIACL,39395.44,1.45,42.31,0.81,164.9288228,5.65,0.0,19.255216848564455,Large Cap,0.81,5,0.2333163251712185,3.2961565107819024,2.8114054251084464,0.8424575567459005,2.67,0.8073624764693579,5.90708411881657,0.3874009441912871,35.646037608309975,0.9600742968547222,-10.170423360603893,-6.6,5.8553376036857046,1.1973265911650515,-0.7545320210726076,0.42259905580871293,19.255216848564455,1.18,0.030727611940298508
92,Sona BLW Precision Forgings,SONACOMS,38828.71,15.96,79.48,0.42,41.4945008,8.33,19.0261,43.31065777328852,Large Cap,0.42,10,4.137758407199602,28.39999474244555,16.350008543525984,12.842927603475243,34.67,0.4236561297040258,5.4200487918120155,0.5864770154569399,12.371327704460079,10.47942483316444,129.32988042500747,179.98,19.681489170287968,0.8351141286295269,1.9446229384706881,-0.16647701545693988,43.31065777328852,12.78,6.765891071428577
93,BSE,BSE,38928.83,12.56,51.05,0.42,229.0278225,56.33,11.5899,40.44870083219507,Large Cap,0.42,2,1.5719276920820802,82.2291438673289,31.828513266344732,26.469744162731786,7.07,0.4175311716278141,4.820932080907592,0.4583750134710151,8.501372490707917,7.4583872337605435,22.060993992972914,-148.16,-31.425879394755412,0.26209245166576123,1.6053053204672918,-0.03837501347101513,40.44870083219507,29.94,-1.6348447098976109
94,IRB Infrastructure Developers,IRB,40588.12,2.99,73.86,0.3,22.508771,0.91,3.6859,35.72674565892106,Large Cap,0.3,1,0.31638853152440527,48.98015712411772,7.851756810673188,7.814603702204732,8.6,0.297574758328299,7.446570456774112,0.5745472200337344,9.11706922361307,7.527207644253424,21.280295284982518,16.02,5.328739227599042,1.0673587430865528,-0.5984728785745913,-0.2745472200337344,35.72674565892106,5.47,-0.2635444676409185
95,Page Industries,PAGEIND,38106.18,24.91,70.65,0.73,1372.1439462,483.71,33.3819,55.986488329944585,Large Cap,0.73,10,5.444452632333389,18.782324274487422,11.839575009878388,8.4557610089125,48.58,0.731508642430178,9.070364099092153,0.5250632476673,15.834790783661848,15.77571486001542,61.848633383107185,-293.17,36.06672105929159,0.26191161666792007,1.7463065129318487,0.20493675233270003,55.986488329944585,8.44,11.44527831673627
96,Poonawalla Fincorp Limited,POONAWALLA,38483.55,4.91,24.84,0.4,101.1299908,20.0,10.9674,19.657864543932156,Large Cap,0.4,2,1.2415481953500416,106.14547514495915,35.222102350016414,17.814989879017272,21.68,0.3991055918697729,2.4548478108577805,0.9414795659366296,13.558354691637376,8.456564630121397,-8.800886868266446,-8.18,8.074907896988634,0.2636163986422131,1.0001239906942878,-0.5414795659366296,19.657864543932156,10.41,0.40198329177057357
97,Dalmia Bharat,DALBHARAT,37291.03,2.33,33.9,0.45,853.6769892,58.65,7.2019,39.79847146086259,Large Cap,0.45,2,1.2035589160942974,23.192159607980397,8.513125656282813,2.9968911445572277,13.95,0.44648806965106624,3.934855410793875,0.3783601403766075,9.760691973450308,8.971164417204838,54.759221732745964,-214.95,7.3766415697833025,-0.14820849254633017,-0.4078562598238109,0.07163985962339253,39.79847146086259,2.66,1.268487341772152
98,Federal Bank,FEDERALBNK,37638.36,1.36,9.74,0.56,113.9791475,15.86,13.918725013180097,14.540778488104875,Large Cap,0.56,2,0.0,84.22129000549047,17.373241282801768,0.0,17.27,0.5622455388598229,2.1522622613997844,0.8524867847787806,14.315278023886657,5.508082532503328,9.950236077257804,3.69,0.0,-0.3301596604357989,-0.36810674777362595,-0.29248678477878054,14.540778488104875,1.46,0.14619699646643108
99,Coforge,COFORGE,35754.17,10.74,51.15,1.09,538.2671621,113.08,20.7165,30.292370582604843,Large Cap,1.09,10,3.334390474852869,14.767810466603635,8.186085312274068,4.098461709582337,18.06,1.0936906100742936,8.073141815798378,2.129552408102215,26.14271504587039,23.099079927487345,5500.641538461538,40.98,20.24755002066793,0.6885439804229943,0.3303370911907966,-1.039552408102215,30.292370582604843,4.0,8.5961725490196
